graph_name,motif,average_count,standard_deviation,z_score,significance_profile
14203895_sample_rn_10,motif_2,14.36,3.729164339,2.048716363,0.1261245042
14203895_sample_rn_10,motif_3,17.64,6.389313996,-1.508769174,-0.09288389914
14203895_sample_rn_10,motif_4,1.76,1.71464282,1.306394529,0.08042517026
14203895_sample_rn_10,motif_5,2.72,2.590366769,2.810412829,0.1730165927
14203895_sample_rn_10,motif_6,0.16,0.3741657387,10.26283169,0.6318075952
14203895_sample_rn_10,motif_7,3.12,1.985782801,-1.067589063,-0.06572366175
14203895_sample_rn_10,motif_8,0.72,0.7916228058,-0.9095240748,-0.05599275481
14203895_sample_rn_10,motif_9,0.16,0.3741657387,-0.4276179871,-0.02632531647
14203895_sample_rn_10,motif_10,0.64,0.8103497187,6.614428161,0.4072020351
14203895_sample_rn_10,motif_11,0.52,0.8717797887,-0.5964809081,-0.03672097326
14203895_sample_rn_10,motif_12,0.04,0.2,9.8,0.6033144282
14203895_sample_rn_10,motif_13,0,0,0,0
86775971_sample_sff_30,motif_1,481.16,48.18772319,-2.555837708,-0.007027050092
86775971_sample_sff_30,motif_2,582.88,54.36015698,5.153038835,0.01416782525
86775971_sample_sff_30,motif_3,928.08,55.50969885,-13.42251922,-0.03690403137
86775971_sample_sff_30,motif_4,387.92,48.5471592,20.16760643,0.05544905303
86775971_sample_sff_30,motif_5,338.28,35.60959608,11.08465255,0.03047627338
86775971_sample_sff_30,motif_6,73.92,17.75743976,74.00165892,0.2034610267
86775971_sample_sff_30,motif_7,365.52,50.02675951,0.5493060168,0.001510268388
86775971_sample_sff_30,motif_8,88.6,13.6381817,-6.05652585,-0.01665188302
86775971_sample_sff_30,motif_9,80.84,14.31106798,35.50818155,0.09762660973
86775971_sample_sff_30,motif_10,74.2,12.00694244,33.96368411,0.09338015039
86775971_sample_sff_30,motif_11,130.92,19.18749593,-0.5691206419,-0.00156474695
86775971_sample_sff_30,motif_12,64.48,16.33534001,59.47350953,0.1635171628
86775971_sample_sff_30,motif_13,5,2.738612788,346.5258047,0.9527421011
256497288_sample_rj_10,motif_1,33.32,6.256463325,1.227530571,0.01277713845
256497288_sample_rj_10,motif_2,35.6,8.321658489,-1.754457963,-0.01826182812
256497288_sample_rj_10,motif_3,62.56,8.799052979,-4.154992598,-0.04324854871
256497288_sample_rj_10,motif_4,41.6,10.07885576,2.420909733,0.02519880121
256497288_sample_rj_10,motif_5,41.88,10.94805919,2.751172558,0.02863644581
256497288_sample_rj_10,motif_6,13.6,6.5,11.44615385,0.1191408963
256497288_sample_rj_10,motif_7,41.52,10.92062269,4.073027816,0.04239539247
256497288_sample_rj_10,motif_8,12.12,5.254521862,-2.306584751,-0.02400881363
256497288_sample_rj_10,motif_9,14.72,7.020921117,17.27408669,0.1798027702
256497288_sample_rj_10,motif_10,13.32,4.450842617,18.80093439,0.1956954452
256497288_sample_rj_10,motif_11,24.32,6.669082895,2.501093518,0.02603341938
256497288_sample_rj_10,motif_12,18,7.371114796,40.97073623,0.4264568081
256497288_sample_rj_10,motif_13,1.92,2.797618034,81.88394455,0.8523148189
14338082_sample_rn_40,motif_1,744.4,58.01939331,-1.609806561,-0.007297459569
14338082_sample_rn_40,motif_2,782.32,58.10674086,-0.2636527152,-0.001195171567
14338082_sample_rn_40,motif_3,1224.08,70.55194304,-9.228378014,-0.04183342091
14338082_sample_rn_40,motif_4,203,33.15368255,23.7077736,0.1074703778
14338082_sample_rn_40,motif_5,185.84,34.54306491,21.8324576,0.09896932992
14338082_sample_rn_40,motif_6,22.24,14.07799702,52.33414946,0.2372374104
14338082_sample_rn_40,motif_7,142.96,22.87735416,-0.6102104248,-0.002766162104
14338082_sample_rn_40,motif_8,32.64,5.154932913,-5.943821291,-0.0269441041
14338082_sample_rn_40,motif_9,12.4,3.605551275,28.17876997,0.1277379777
14338082_sample_rn_40,motif_10,10.92,3.695943723,14.63225743,0.06632989926
14338082_sample_rn_40,motif_11,21.72,5.733817809,2.316083357,0.01049910285
14338082_sample_rn_40,motif_12,5.28,2.590366769,65.5196793,0.297009108
14338082_sample_rn_40,motif_13,0.12,0.331662479,198.6356738,0.9004409808
7861312_sample_rn_20,motif_1,82.36,12.81236382,-2.837883821,-0.05866212564
7861312_sample_rn_20,motif_2,137.12,24.54472109,0.6062403376,0.01253164297
7861312_sample_rn_20,motif_3,179.32,26.05718071,-6.190999778,-0.1279746563
7861312_sample_rn_20,motif_4,27.4,12.11404144,6.488338379,0.1341209666
7861312_sample_rn_20,motif_5,17.4,6.658328118,4.445560428,0.09189453859
7861312_sample_rn_20,motif_6,1.28,1.339153962,43.10184015,0.8909616183
7861312_sample_rn_20,motif_7,18.6,4.991659711,-1.522539684,-0.03147254076
7861312_sample_rn_20,motif_8,5.64,2.736786437,-2.060811149,-0.04259919367
7861312_sample_rn_20,motif_9,1.88,1.641137817,3.729120088,0.07708494248
7861312_sample_rn_20,motif_10,0.92,0.9966610925,5.097018473,0.1053608804
7861312_sample_rn_20,motif_11,2.44,1.804623691,0.3103140022,0.006414525797
7861312_sample_rn_20,motif_12,0.36,0.6377042157,16.68485128,0.3448939082
7861312_sample_rn_20,motif_13,0,0,7,0.1446975653
7861312_sample_bsf_30,motif_1,1674.28,117.1187147,-0.6086132364,-0.00163496367
7861312_sample_bsf_30,motif_2,1456.32,93.04690573,-1.862716429,-0.005003955725
7861312_sample_bsf_30,motif_3,2711.08,154.6563179,-13.37210163,-0.03592248581
7861312_sample_bsf_30,motif_4,800.8,68.19213053,19.57997191,0.05259915625
7861312_sample_bsf_30,motif_5,921.28,90.75953577,29.10680379,0.07819180375
7861312_sample_bsf_30,motif_6,139.96,31.99020683,71.74195565,0.1927258299
7861312_sample_bsf_30,motif_7,861.92,106.9466066,-1.476624691,-0.003966768351
7861312_sample_bsf_30,motif_8,214.72,33.85203096,-6.195196981,-0.01664262521
7861312_sample_bsf_30,motif_9,135.2,17.33493582,32.12010738,0.08628666859
7861312_sample_bsf_30,motif_10,162.16,19.63771881,38.9984197,0.1047643981
7861312_sample_bsf_30,motif_11,250.8,26.11193852,-3.362446642,-0.009032794183
7861312_sample_bsf_30,motif_12,98.72,20.99706329,65.26055484,0.1753143537
7861312_sample_bsf_30,motif_13,6.28,3.021037349,353.7592808,0.9503302546
14203895_sample_rn_40,motif_1,623.88,52.70145476,-5.53836704,-0.0433963259
14203895_sample_rn_40,motif_2,637.48,51.15183281,-4.935893518,-0.03867559556
14203895_sample_rn_40,motif_3,1055.64,92.09726742,-9.225463727,-0.07228687221
14203895_sample_rn_40,motif_4,154.84,36.38415406,8.909373005,0.06981011762
14203895_sample_rn_40,motif_5,154.76,35.89832865,8.586472172,0.06728000185
14203895_sample_rn_40,motif_6,11.56,4.822516632,57.94484941,0.4540315856
14203895_sample_rn_40,motif_7,130.64,28.22953536,-2.821158726,-0.02210541891
14203895_sample_rn_40,motif_8,30.2,5.816642789,-5.191998391,-0.04068232615
14203895_sample_rn_40,motif_9,10.84,3.954743987,8.637727275,0.06768161539
14203895_sample_rn_40,motif_10,12.08,3.627671429,18.99841299,0.1488636119
14203895_sample_rn_40,motif_11,19.88,6.213694553,-1.590036317,-0.01245885903
14203895_sample_rn_40,motif_12,4.48,3.216105305,25.96929891,0.2034845562
14203895_sample_rn_40,motif_13,0.32,0.5567764363,107.1884442,0.8398837827
86775971_sample_rpn_10,motif_1,7.12,3.479942528,1.114960942,0.0213874487
86775971_sample_rpn_10,motif_2,14.68,5.030904491,1.057463923,0.02028452706
86775971_sample_rpn_10,motif_3,19.36,5.195190083,-2.571609467,-0.0493292307
86775971_sample_rpn_10,motif_4,10.56,5.70876519,4.806643658,0.0922021936
86775971_sample_rpn_10,motif_5,6.4,3.175426481,2.708297626,0.05195121582
86775971_sample_rpn_10,motif_6,1.56,1.635033129,8.831625331,0.1694103592
86775971_sample_rpn_10,motif_7,6.2,3.593976442,-0.3338920049,-0.006404796667
86775971_sample_rpn_10,motif_8,2.4,1.936491673,-1.239354671,-0.02377359909
86775971_sample_rpn_10,motif_9,1.24,1.362595562,7.896693852,0.1514762789
86775971_sample_rpn_10,motif_10,1.12,1.092397974,2.636401814,0.05057209307
86775971_sample_rpn_10,motif_11,2.52,2.181742423,1.595055385,0.03059673565
86775971_sample_rpn_10,motif_12,1.32,1.547040185,15.30664829,0.2936158054
86775971_sample_rpn_10,motif_13,0.12,0.331662479,47.88000152,0.9184456938
256497288_sample_bsf_40,motif_1,3484.32,163.0316227,-0.2779828799,-0.0003023026812
256497288_sample_bsf_40,motif_2,2086.8,77.30243636,-16.46519903,-0.01790568475
256497288_sample_bsf_40,motif_3,4805.84,182.0374687,-13.9413057,-0.01516098435
256497288_sample_bsf_40,motif_4,1679.52,89.48888199,12.12977496,0.01319096879
256497288_sample_bsf_40,motif_5,2615.12,156.6448531,53.54711524,0.05823177496
256497288_sample_bsf_40,motif_6,458.32,61.3159305,59.57146813,0.06478317853
256497288_sample_bsf_40,motif_7,2001.68,130.5509862,0.5999188691,0.0006524037835
256497288_sample_bsf_40,motif_8,511.68,44.8058032,-11.33067513,-0.01232195836
256497288_sample_bsf_40,motif_9,420.16,32.39171705,60.41174036,0.06569696339
256497288_sample_bsf_40,motif_10,585.68,43.86220849,94.25699577,0.1025032281
256497288_sample_bsf_40,motif_11,855.08,75.63504479,2.973753776,0.003233917642
256497288_sample_bsf_40,motif_12,516.16,61.27647727,140.5080772,0.1528006634
256497288_sample_bsf_40,motif_13,52.28,11.68874102,897.8486204,0.9763984218
256497288_sample_sff_20,motif_1,1580.4,58.53061877,4.623221242,0.004783026199
256497288_sample_sff_20,motif_2,1529.76,67.11512497,0.1823731984,0.0001886770587
256497288_sample_sff_20,motif_3,2749.12,80.52655877,-24.27919471,-0.02511842249
256497288_sample_sff_20,motif_4,1662.68,83.70469919,10.92316213,0.01130072906
256497288_sample_sff_20,motif_5,1723.52,104.1721812,17.44688437,0.01804994844
256497288_sample_sff_20,motif_6,508.12,65.08156421,58.24813902,0.06026152771
256497288_sample_sff_20,motif_7,1837.16,96.11177521,22.89875507,0.02369026696
256497288_sample_sff_20,motif_8,475.72,30.91321185,-14.87131141,-0.01538534895
256497288_sample_sff_20,motif_9,552.04,46.61051384,94.59153391,0.09786115809
256497288_sample_sff_20,motif_10,571.4,49.27981331,92.64645487,0.095848846
256497288_sample_sff_20,motif_11,978.64,61.9918543,8.732760232,0.009034614351
256497288_sample_sff_20,motif_12,677.24,89.28805445,165.4169765,0.1711347328
256497288_sample_sff_20,motif_13,76.76,15.31143364,940.2934005,0.972795316
7861312_sample_rpn_20,motif_1,172.28,22.39144182,-0.05716469759,-0.0004831812407
7861312_sample_rpn_20,motif_2,182.56,27.36798616,-0.1666180322,-0.001408329107
7861312_sample_rpn_20,motif_3,324.08,41.60721091,-5.313502038,-0.04491206314
7861312_sample_rpn_20,motif_4,89.56,15.5431657,11.41594984,0.0964926439
7861312_sample_rpn_20,motif_5,87.24,18.1642506,10.28173438,0.08690575454
7861312_sample_rpn_20,motif_6,11.88,4.684371178,34.60870069,0.2925280049
7861312_sample_rpn_20,motif_7,75.96,16.28260831,0.06387183062,0.0005398728878
7861312_sample_rpn_20,motif_8,20.68,8.194103571,-2.523766001,-0.02133198353
7861312_sample_rpn_20,motif_9,10.24,4.19602987,16.62523914,0.140523855
7861312_sample_rpn_20,motif_10,12.48,4.445222154,11.3650113,0.09606208887
7861312_sample_rpn_20,motif_11,20.4,6.633249581,-0.9648363026,-0.008155222043
7861312_sample_rpn_20,motif_12,7.64,4.009156187,24.78326994,0.20947913
7861312_sample_rpn_20,motif_13,0.24,0.4358898944,107.2747972,0.9067339071
14338082_sample_rpn_10,motif_1,14.12,4.437717131,-2.055110709,-0.06592274312
14338082_sample_rpn_10,motif_2,18.04,5.533835319,-1.994999736,-0.06399453545
14338082_sample_rpn_10,motif_3,37.52,10.19035492,-2.504328869,-0.08033252319
14338082_sample_rpn_10,motif_4,10.24,5.018964037,6.128754814,0.1965949219
14338082_sample_rpn_10,motif_5,10.36,6.290733926,4.393763959,0.1409408123
14338082_sample_rpn_10,motif_6,2.32,2.968164416,19.76979432,0.6341648975
14338082_sample_rpn_10,motif_7,3.8,2.753785274,-1.016782255,-0.03261579783
14338082_sample_rpn_10,motif_8,1.8,1.554563176,-1.157881538,-0.03714190522
14338082_sample_rpn_10,motif_9,0.56,0.7681145748,0.5728312083,0.01837497339
14338082_sample_rpn_10,motif_10,0.6,0.7071067812,7.636753237,0.2449676894
14338082_sample_rpn_10,motif_11,1.64,1.410673598,-1.162565176,-0.03729214447
14338082_sample_rpn_10,motif_12,0.52,0.8717797887,7.433069777,0.2384340403
14338082_sample_rpn_10,motif_13,0.04,0.2,19.8,0.6351338193
86775971_sample_rn_20,motif_1,84.8,11.19523708,0.5538069408,0.003907746696
86775971_sample_rn_20,motif_2,107.08,17.85338437,1.955931676,0.01380135383
86775971_sample_rn_20,motif_3,147.84,18.43384568,-4.222667442,-0.02979578899
86775971_sample_rn_20,motif_4,41.84,15.56620271,9.775023677,0.06897406599
86775971_sample_rn_20,motif_5,40.04,12.296612,8.535684464,0.06022909846
86775971_sample_rn_20,motif_6,6.48,5.568662317,16.25525034,0.114699539
86775971_sample_rn_20,motif_7,49.76,12.10812399,0.1024105799,0.0007226247558
86775971_sample_rn_20,motif_8,10.04,3.259345538,-3.080373003,-0.02173558426
86775971_sample_rn_20,motif_9,6.28,3.062134332,15.58390156,0.1099623991
86775971_sample_rn_20,motif_10,7.84,4.259107888,18.35126089,0.1294893109
86775971_sample_rn_20,motif_11,10.36,3.63868108,-0.09893694779,-0.0006981142748
86775971_sample_rn_20,motif_12,3.48,2.931438782,24.05644642,0.1697459748
86775971_sample_rn_20,motif_13,0.16,0.3741657387,135.8756154,0.9587591777
14338082_sample_rj_30,motif_1,1031.68,62.26738044,0.2460357236,0.001205684078
14338082_sample_rj_30,motif_2,981.36,60.25977099,-0.1221378687,-0.0005985296832
14338082_sample_rj_30,motif_3,1650.84,102.9897568,-9.756698447,-0.04781214615
14338082_sample_rj_30,motif_4,350.04,61.28789984,12.61195117,0.06180414981
14338082_sample_rj_30,motif_5,362.4,58.8663741,14.00799714,0.06864539374
14338082_sample_rj_30,motif_6,43.96,16.02726843,50.54136352,0.2476750791
14338082_sample_rj_30,motif_7,350.92,41.64324675,0.482191029,0.002362949729
14338082_sample_rj_30,motif_8,75.6,11.59022577,-6.177619094,-0.03027307122
14338082_sample_rj_30,motif_9,41.2,7.626707459,31.96661224,0.1566505662
14338082_sample_rj_30,motif_10,38.76,10.6077016,17.74559721,0.08696129043
14338082_sample_rj_30,motif_11,62.52,11.96912695,3.883324171,0.01903000936
14338082_sample_rj_30,motif_12,19.04,8.843453322,45.00052021,0.2205224914
14338082_sample_rj_30,motif_13,1.28,0.9363047937,187.6739297,0.9196854246
14203895_sample_rpn_10,motif_1,15.56,5.33916348,-1.041361633,-0.04823350382
14203895_sample_rpn_10,motif_2,10.72,3.169121855,0.08835255089,0.004092289332
14203895_sample_rpn_10,motif_3,24.4,8.361618663,-2.798501216,-0.1296202153
14203895_sample_rpn_10,motif_4,4.6,3.227486122,0.7436128025,0.03444245478
14203895_sample_rpn_10,motif_5,6.24,4.710626285,3.557913319,0.1647944578
14203895_sample_rpn_10,motif_6,0.72,1.208304597,16.78384742,0.7773896628
14203895_sample_rpn_10,motif_7,2.8,2.291287847,-1.222020185,-0.05660119733
14203895_sample_rpn_10,motif_8,0.92,0.9092121131,-1.011865094,-0.04686729116
14203895_sample_rpn_10,motif_9,0.4,0.7071067812,2.2627417,0.1048050523
14203895_sample_rpn_10,motif_10,0.56,0.7681145748,3.176609428,0.1471333283
14203895_sample_rpn_10,motif_11,0.64,0.6377042157,-1.003600077,-0.04648447438
14203895_sample_rpn_10,motif_12,0.2,0.5,11.6,0.5372856332
14203895_sample_rpn_10,motif_13,0,0,3,0.138953181
14203895_sample_rj_30,motif_1,538.24,44.59566496,-4.848901798,-0.02988410672
14203895_sample_rj_30,motif_2,464.84,28.13757867,-6.00051632,-0.03698158419
14203895_sample_rj_30,motif_3,879.68,72.708734,-8.825349648,-0.05439122129
14203895_sample_rj_30,motif_4,165.2,28.32254697,11.25604983,0.06937178941
14203895_sample_rj_30,motif_5,194.32,40.24686323,11.17304465,0.06886022293
14203895_sample_rj_30,motif_6,21.36,11.02602981,34.43125101,0.2122021073
14203895_sample_rj_30,motif_7,148.24,27.27373584,-2.502040806,-0.01542024516
14203895_sample_rj_30,motif_8,36.08,10.03294573,-3.49648059,-0.02154904418
14203895_sample_rj_30,motif_9,15.64,5.17107339,13.41307593,0.08266568579
14203895_sample_rj_30,motif_10,19.24,5.577335086,10.89409172,0.06714101733
14203895_sample_rj_30,motif_11,31.64,10.33956801,0.7118285785,0.004387047231
14203895_sample_rj_30,motif_12,9.64,4.940310382,37.51990982,0.2312377185
14203895_sample_rj_30,motif_13,0.44,0.7681145748,151.7481946,0.9352342926
14338082_sample_rj_10,motif_1,44.16,9.998666578,-3.316442222,-0.02546639426
14338082_sample_rj_10,motif_2,50.4,10.97345281,-1.585644946,-0.01217589714
14338082_sample_rj_10,motif_3,99.88,16.81348665,-4.869900081,-0.03739513224
14338082_sample_rj_10,motif_4,30.92,10.7970675,4.638296462,0.03561668755
14338082_sample_rj_10,motif_5,26.64,8.380930736,4.219101806,0.03239776327
14338082_sample_rj_10,motif_6,4.88,3.345643934,30.82216818,0.2366781732
14338082_sample_rj_10,motif_7,24.12,6.546754921,-1.851298872,-0.01421580833
14338082_sample_rj_10,motif_8,9.4,4.092676386,-2.296785554,-0.01763662459
14338082_sample_rj_10,motif_9,3.8,2.362907813,5.163129908,0.03964679408
14338082_sample_rj_10,motif_10,3.88,2.386070689,6.755876963,0.0518772271
14338082_sample_rj_10,motif_11,7.56,3.028751118,-0.1848946903,-0.001419774796
14338082_sample_rj_10,motif_12,3.04,2.281812145,16.63590058,0.1277442436
14338082_sample_rj_10,motif_13,0.04,0.2,124.8,0.9583179175
256497288_sample_rn_40,motif_1,3596.64,141.4192585,11.33763546,0.0187577031
256497288_sample_rn_40,motif_2,2593.08,103.8331675,0.3555703914,0.0005882782046
256497288_sample_rn_40,motif_3,5107.84,200.9495542,-11.09651628,-0.01835878024
256497288_sample_rn_40,motif_4,1744.32,99.58192607,19.23722583,0.03182728636
256497288_sample_rn_40,motif_5,2299.92,119.2884878,50.52524438,0.08359216843
256497288_sample_rn_40,motif_6,377.84,44.66512435,99.32044441,0.1643220418
256497288_sample_rn_40,motif_7,2087.56,125.3009976,19.5564285,0.0323553955
256497288_sample_rn_40,motif_8,468.32,40.26963289,-11.00879169,-0.01821364311
256497288_sample_rn_40,motif_9,400.08,31.3580399,85.81276152,0.1419740746
256497288_sample_rn_40,motif_10,493.48,35.76441434,119.5747247,0.1978320076
256497288_sample_rn_40,motif_11,717.28,47.44691771,4.230411788,0.00699906154
256497288_sample_rn_40,motif_12,367.56,46.66019003,161.7533061,0.2676149274
256497288_sample_rn_40,motif_13,34.84,9.668160804,551.3106482,0.9121232986
14203895_sample_bsf_20,motif_1,434.44,45.78671569,-5.447868367,-0.01509197843
14203895_sample_bsf_20,motif_2,359.56,39.61279255,-5.492165182,-0.01521469185
14203895_sample_bsf_20,motif_3,758.68,63.52408992,-10.2587853,-0.02841943969
14203895_sample_bsf_20,motif_4,271.36,27.99386838,8.131780751,0.02252709709
14203895_sample_bsf_20,motif_5,336.44,43.60722417,15.01035694,0.0415824994
14203895_sample_bsf_20,motif_6,66.24,22.23788059,62.94484738,0.174373207
14203895_sample_bsf_20,motif_7,248.96,40.82531894,-5.289854571,-0.0146542401
14203895_sample_bsf_20,motif_8,78.48,14.4196625,-5.373218686,-0.01488517986
14203895_sample_bsf_20,motif_9,52.8,8.793937306,5.708478268,0.01581393401
14203895_sample_bsf_20,motif_10,65.56,11.88514479,14.17231367,0.0392609068
14203895_sample_bsf_20,motif_11,108.92,15.44592719,-3.426145893,-0.00949129392
14203895_sample_bsf_20,motif_12,56.52,17.63783811,33.76150729,0.09352794622
14203895_sample_bsf_20,motif_13,4.92,2.914332399,352.7668979,0.9772538642
14203895_sample_sff_40,motif_1,2745.32,136.4535086,-7.858500754,-0.0156821221
14203895_sample_sff_40,motif_2,2957.12,149.8789289,-4.958135245,-0.009894264151
14203895_sample_sff_40,motif_3,5004.12,203.4830705,-18.0020873,-0.03592427358
14203895_sample_sff_40,motif_4,1482.2,109.9484728,30.69437815,0.06125252142
14203895_sample_sff_40,motif_5,1398.84,102.9881385,28.75243736,0.05737725901
14203895_sample_sff_40,motif_6,215.16,33.68812847,132.1783133,0.2637699623
14203895_sample_sff_40,motif_7,1295.44,124.7731542,-5.220994888,-0.01041881675
14203895_sample_sff_40,motif_8,324,33.90181903,-9.409524597,-0.01877728567
14203895_sample_sff_40,motif_9,214.72,17.38418822,47.07036013,0.09393180173
14203895_sample_sff_40,motif_10,203.2,21.5019379,32.73193344,0.06531858845
14203895_sample_sff_40,motif_11,354.48,33.04053067,-0.7409081969,-0.001478527924
14203895_sample_sff_40,motif_12,144.28,28.40410768,83.85125231,0.1673303366
14203895_sample_sff_40,motif_13,10.16,4.355838993,470.1367528,0.9381868362
14203895_sample_rj_10,motif_1,33.36,9.673331036,0.5830463135,0.01822411011
14203895_sample_rj_10,motif_2,26.64,7.696752562,-0.4729267273,-0.01478213403
14203895_sample_rj_10,motif_3,57.2,12.7410099,-3.31213933,-0.1035265818
14203895_sample_rj_10,motif_4,9.92,5.604462508,3.761288432,0.1175655054
14203895_sample_rj_10,motif_5,12.44,6.357934675,4.806592323,0.150238267
14203895_sample_rj_10,motif_6,0.84,0.9865765725,11.31184371,0.3535710296
14203895_sample_rj_10,motif_7,9.16,5.249444415,0.1600169339,0.005001603055
14203895_sample_rj_10,motif_8,2.32,1.908751774,-1.215454011,-0.03799109474
14203895_sample_rj_10,motif_9,1.4,1.5,6.4,0.2000429503
14203895_sample_rj_10,motif_10,1.28,1.021436896,8.536993358,0.266838334
14203895_sample_rj_10,motif_11,1.76,1.535143859,1.459146638,0.04560812474
14203895_sample_rj_10,motif_12,0.32,0.6904105059,18.36588507,0.5740571614
14203895_sample_rj_10,motif_13,0.04,0.2,19.8,0.6188828774
14203895_sample_rpn_30,motif_1,285.88,29.22230883,-2.973071036,-0.01155160628
14203895_sample_rpn_30,motif_2,284.36,24.22615666,-3.482186678,-0.01352973037
14203895_sample_rpn_30,motif_3,508.88,40.55584627,-9.292864893,-0.03610661002
14203895_sample_rpn_30,motif_4,139.24,26.59617767,13.03796374,0.05065786251
14203895_sample_rpn_30,motif_5,138.64,22.42743855,16.46911212,0.06398928806
14203895_sample_rpn_30,motif_6,20.56,8.539515989,58.25154501,0.2263312598
14203895_sample_rpn_30,motif_7,111.32,20.52380731,-2.792854129,-0.01085138932
14203895_sample_rpn_30,motif_8,28.24,7.113836283,-3.969728691,-0.01542403203
14203895_sample_rpn_30,motif_9,20.84,5.76396854,19.45881544,0.07560551762
14203895_sample_rpn_30,motif_10,20.4,6.608075867,10.07857678,0.03915942452
14203895_sample_rpn_30,motif_11,32.28,9.51980392,-2.025251798,-0.00786893791
14203895_sample_rpn_30,motif_12,14.32,6.743638978,37.02452056,0.1438555215
14203895_sample_rpn_30,motif_13,0.64,1.075484387,245.8055209,0.9550557538
256497288_sample_rj_30,motif_1,1285.52,83.46112868,1.395619756,0.002213998528
256497288_sample_rj_30,motif_2,962.76,64.8320137,-6.860191048,-0.01088294489
256497288_sample_rj_30,motif_3,2034.76,105.6524491,-12.50098802,-0.01983145406
256497288_sample_rj_30,motif_4,839.76,64.43554919,8.849773256,0.01403920006
256497288_sample_rj_30,motif_5,1071.12,81.99203213,35.06291923,0.05562349719
256497288_sample_rj_30,motif_6,221.72,40.62585384,56.47339768,0.08958888611
256497288_sample_rj_30,motif_7,893.28,108.8414443,2.671041365,0.004237315806
256497288_sample_rj_30,motif_8,244.12,35.92506089,-6.46122774,-0.01025003311
256497288_sample_rj_30,motif_9,205.2,23.68191997,47.79173317,0.07581637223
256497288_sample_rj_30,motif_10,250.24,32.47214191,56.13303875,0.08904894378
256497288_sample_rj_30,motif_11,418.68,40.57474584,-0.2139261706,-0.0003393705376
256497288_sample_rj_30,motif_12,235.44,35.13198922,126.1118456,0.2000626885
256497288_sample_rj_30,motif_13,25.28,7.271634388,609.3155629,0.966612685
14338082_sample_rpn_30,motif_1,356.2,39.60218849,-4.221988894,-0.02525490914
14338082_sample_rpn_30,motif_2,378.44,43.52593097,-1.871068537,-0.01119227622
14338082_sample_rpn_30,motif_3,652.84,73.27896469,-6.425309118,-0.03843463402
14338082_sample_rpn_30,motif_4,127.28,25.69293029,9.602641554,0.05744066269
14338082_sample_rpn_30,motif_5,116.96,27.91576615,11.24955691,0.06729210918
14338082_sample_rpn_30,motif_6,14.76,7.917701687,60.78026415,0.3635727349
14338082_sample_rpn_30,motif_7,101.56,21.98878502,-1.02597756,-0.006137147848
14338082_sample_rpn_30,motif_8,26.52,8.062877898,-3.28914816,-0.0196748831
14338082_sample_rpn_30,motif_9,9.36,3.817503547,17.71838563,0.1059870669
14338082_sample_rpn_30,motif_10,9.56,2.785079293,16.67457014,0.09974321684
14338082_sample_rpn_30,motif_11,17.76,5.562373594,1.840940711,0.0110120589
14338082_sample_rpn_30,motif_12,5.64,3.729164339,34.42058014,0.205895526
14338082_sample_rpn_30,motif_13,0.2,0.4082482905,148.9289764,0.8908568594
86775971_sample_rpn_30,motif_1,288.88,31.2747502,-3.481402707,-0.0150629464
86775971_sample_rpn_30,motif_2,309.48,31.13294075,-2.842005858,-0.01229647516
86775971_sample_rpn_30,motif_3,541.68,48.10554369,-8.724150438,-0.03774668474
86775971_sample_rpn_30,motif_4,215.32,36.30624372,14.09344365,0.06097794599
86775971_sample_rpn_30,motif_5,193.6,30.79637425,9.884280454,0.04276620638
86775971_sample_rpn_30,motif_6,40.68,14.39247489,49.77045336,0.2153412674
86775971_sample_rpn_30,motif_7,189.6,33.37289319,-1.366378388,-0.005911894185
86775971_sample_rpn_30,motif_8,49.24,10.63124326,-4.631631389,-0.02003962805
86775971_sample_rpn_30,motif_9,44.56,11.64788965,22.10185774,0.09562786222
86775971_sample_rpn_30,motif_10,37.32,7.180529228,18.47774666,0.07994746113
86775971_sample_rpn_30,motif_11,67.32,13.06624149,-2.779682285,-0.01202682045
86775971_sample_rpn_30,motif_12,36.88,12.72896958,42.19665987,0.1825718193
86775971_sample_rpn_30,motif_13,3.52,2.725191125,218.8763917,0.9470100512
86775971_sample_bsf_20,motif_1,129.16,15.5259997,-1.684915658,-0.0128460769
86775971_sample_bsf_20,motif_2,111.6,13.79009306,-4.902069891,-0.03737419526
86775971_sample_bsf_20,motif_3,230.28,27.71960798,-6.287246202,-0.04793500958
86775971_sample_bsf_20,motif_4,70.96,16.19794226,3.336226241,0.02543594312
86775971_sample_bsf_20,motif_5,82.44,18.95406729,4.355793337,0.03320929206
86775971_sample_bsf_20,motif_6,10.96,5.586292748,17.55010065,0.1338048831
86775971_sample_bsf_20,motif_7,64.48,14.14248917,-2.579461052,-0.0196662396
86775971_sample_bsf_20,motif_8,18.56,7.461456516,-2.487449999,-0.01896473204
86775971_sample_bsf_20,motif_9,12.2,4.291464397,12.0704718,0.09202728237
86775971_sample_bsf_20,motif_10,12.52,3.990822806,6.134073396,0.04676719466
86775971_sample_bsf_20,motif_11,23.76,7.131386027,-1.649048299,-0.0125726182
86775971_sample_bsf_20,motif_12,11.04,5.07838557,22.83402833,0.1740904256
86775971_sample_bsf_20,motif_13,0.96,1.206924466,126.8016386,0.9667567592
14338082_sample_sff_40,motif_1,3444.92,143.2224144,-8.042875163,-0.02863309355
14338082_sample_sff_40,motif_2,3274.6,150.8246775,-6.249640416,-0.02224907574
